31,8; 3,524; 0,0; 3,536; 0,0; 3,555; 0,0; 0,000; 0,0
31,9; 3,529; 0,0; 3,540; 0,0; 3,556; 0,0; 0,000; 0,0
32,0; 3,532; 0,0; 3,542; 0,0; 3,559; 0,0; 0,000; 0,0
32,1; 3,272; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
32,2; 3,265; 9,8; 3,500; 9,8; 3,516; 9,9; 0,000; 0,0
32,3; 3,264; 9,8; 3,500; 9,8; 3,516; 9,9; 0,000; 0,0
32,4; 3,264; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
32,5; 3,264; 9,8; 3,500; 9,8; 3,516; 9,9; 0,000; 0,0
32,6; 3,264; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
32,7; 3,265; 9,8; 3,503; 9,8; 3,516; 9,9; 0,000; 0,0
32,8; 3,267; 9,8; 3,504; 9,8; 3,516; 9,8; 0,000; 0,0
32,9; 3,267; 9,8; 3,503; 9,8; 3,516; 9,8; 0,000; 0,0
33,0; 3,268; 9,8; 3,504; 9,8; 3,516; 9,9; 0,000; 0,0
33,1; 3,027; 19,9; 3,460; 19,9; 3,472; 19,9; 0,000; 0,0
33,2; 3,020; 19,9; 3,460; 19,9; 3,472; 19,9; 0,000; 0,0
33,3; 3,016; 19,9; 3,460; 19,9; 3,472; 19,9; 0,000; 0,0
33,4; 3,015; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
33,5; 3,016; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
33,6; 3,012; 19,9; 3,457; 19,9; 3,471; 19,9; 0,000; 0,0
33,7; 3,012; 19,9; 3,457; 19,9; 3,472; 19,9; 0,000; 0,0
33,8; 3,012; 19,9; 3,457; 19,9; 3,472; 19,9; 0,000; 0,0
33,9; 3,012; 19,9; 3,456; 19,9; 3,472; 19,9; 0,000; 0,0
34,0; 3,012; 19,9; 3,456; 19,9; 3,472; 19,9; 0,000; 0,0
34,1; 2,811; 29,8; 3,416; 29,8; 3,428; 29,8; 0,000; 0,0
34,2; 2,803; 29,8; 3,416; 29,8; 3,428; 29,8; 0,000; 0,0
34,3; 2,800; 29,8; 3,413; 29,8; 3,426; 29,8; 0,000; 0,0
34,4; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
34,5; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
34,6; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
34,7; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
34,8; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
34,9; 2,792; 29,8; 3,412; 29,7; 3,424; 29,8; 0,000; 0,0
35,0; 2,738; 33,5; 3,397; 33,5; 3,409; 33,5; 0,000; 0,0
35,1; 2,620; 40,0; 3,370; 40,0; 3,380; 40,0; 0,000; 0,0
35,2; 2,610; 40,0; 3,368; 40,0; 3,380; 40,0; 0,000; 0,0
35,3; 2,606; 40,0; 3,368; 40,0; 3,379; 40,0; 0,000; 0,0
35,4; 2,604; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
35,5; 2,602; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
35,6; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
35,7; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
35,8; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
35,9; 2,597; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
36,0; 2,568; 42,4; 3,354; 42,4; 3,366; 42,4; 0,000; 0,0
36,1; 2,439; 50,1; 3,321; 50,1; 3,332; 50,1; 0,000; 0,0
36,2; 2,435; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
36,3; 2,432; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
36,4; 2,428; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
36,5; 2,427; 50,1; 3,319; 50,1; 3,332; 50,1; 0,000; 0,0
36,6; 2,424; 50,1; 3,316; 50,1; 3,331; 50,1; 0,000; 0,0
36,7; 2,424; 50,1; 3,316; 50,1; 3,330; 50,1; 0,000; 0,0
36,8; 2,424; 50,1; 3,316; 50,1; 3,329; 50,1; 0,000; 0,0
36,9; 2,422; 50,1; 3,316; 50,1; 3,328; 50,1; 0,000; 0,0
37,0; 2,411; 51,0; 3,312; 51,0; 3,324; 51,2; 0,000; 0,0
37,1; 2,284; 59,9; 3,276; 59,9; 3,288; 59,9; 0,000; 0,0
37,2; 2,278; 59,9; 3,276; 59,8; 3,288; 59,9; 0,000; 0,0
37,3; 2,276; 59,9; 3,276; 59,8; 3,288; 59,9; 0,000; 0,0
37,4; 2,273; 59,9; 3,276; 59,8; 3,288; 59,9; 0,000; 0,0
37,5; 2,272; 59,9; 3,275; 59,8; 3,287; 59,9; 0,000; 0,0
37,6; 2,271; 59,9; 3,274; 59,9; 3,288; 59,9; 0,000; 0,0
37,7; 2,268; 59,9; 3,272; 59,8; 3,285; 59,9; 0,000; 0,0
37,8; 2,268; 59,9; 3,272; 59,8; 3,286; 59,9; 0,000; 0,0
37,9; 2,268; 59,9; 3,272; 59,9; 3,285; 59,9; 0,000; 0,0
38,0; 2,264; 59,9; 3,272; 59,8; 3,284; 59,9; 0,000; 0,0
38,1; 2,145; 69,9; 3,235; 69,9; 3,247; 69,9; 0,000; 0,0
38,2; 2,139; 69,9; 3,232; 69,8; 3,244; 69,9; 0,000; 0,0
38,3; 2,136; 69,9; 3,232; 69,9; 3,244; 69,9; 0,000; 0,0
38,4; 2,136; 69,9; 3,232; 69,9; 3,244; 69,9; 0,000; 0,0
38,5; 2,132; 69,9; 3,232; 69,8; 3,244; 69,9; 0,000; 0,0
38,6; 2,132; 69,9; 3,232; 69,9; 3,244; 69,9; 0,000; 0,0
38,7; 2,131; 69,9; 3,232; 69,8; 3,244; 69,9; 0,000; 0,0
38,8; 2,130; 69,9; 3,232; 69,9; 3,244; 69,9; 0,000; 0,0
38,9; 2,128; 69,9; 3,232; 69,9; 3,244; 69,9; 0,000; 0,0
39,0; 2,128; 69,9; 3,231; 69,9; 3,243; 69,9; 0,000; 0,0
39,1; 2,015; 80,1; 3,192; 80,0; 3,204; 80,0; 0,000; 0,0
39,2; 2,009; 80,1; 3,192; 80,0; 3,203; 80,0; 0,000; 0,0
39,3; 2,007; 80,1; 3,191; 80,0; 3,204; 80,0; 0,000; 0,0
39,4; 2,004; 80,1; 3,191; 80,0; 3,204; 80,0; 0,000; 0,0
39,5; 2,002; 80,1; 3,189; 80,0; 3,203; 80,0; 0,000; 0,0
39,6; 2,000; 80,1; 3,190; 80,0; 3,203; 80,0; 0,000; 0,0
39,7; 2,000; 80,1; 3,188; 80,0; 3,203; 80,0; 0,000; 0,0
39,8; 1,999; 80,1; 3,188; 80,0; 3,203; 80,0; 0,000; 0,0
39,9; 1,998; 80,1; 3,189; 80,0; 3,204; 80,0; 0,000; 0,0
40,0; 1,996; 80,1; 3,188; 80,0; 3,204; 80,0; 0,000; 0,0
40,1; 1,811; 100,1; 3,116; 100,0; 3,128; 100,1; 0,000; 0,0
40,2; 1,798; 100,1; 3,114; 100,0; 3,124; 100,1; 0,000; 0,0
40,3; 1,791; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
40,4; 1,787; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
40,5; 1,783; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
40,6; 1,780; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
40,7; 1,780; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
40,8; 1,776; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
40,9; 1,776; 100,1; 3,112; 100,0; 3,124; 100,1; 0,000; 0,0
41,0; 2,303; 44,4; 3,316; 42,6; 3,338; 42,5; 0,000; 0,0
41,1; 3,123; 0,0; 3,495; 0,0; 3,517; 0,0; 0,000; 0,0
41,2; 3,405; 0,0; 3,511; 0,0; 3,531; 0,0; 0,000; 0,0
41,3; 3,469; 0,0; 3,520; 0,0; 3,538; 0,0; 0,000; 0,0
41,4; 3,495; 0,0; 3,524; 0,0; 3,544; 0,0; 0,000; 0,0
41,5; 3,508; 0,0; 3,529; 0,0; 3,548; 0,0; 0,000; 0,0
41,6; 3,517; 0,0; 3,532; 0,0; 3,551; 0,0; 0,000; 0,0
41,7; 3,520; 0,0; 3,536; 0,0; 3,552; 0,0; 0,000; 0,0
41,8; 3,525; 0,0; 3,536; 0,0; 3,554; 0,0; 0,000; 0,0
41,9; 3,530; 0,0; 3,540; 0,0; 3,556; 0,0; 0,000; 0,0
42,0; 3,443; 4,2; 3,523; 4,2; 3,539; 4,2; 0,000; 0,0
42,1; 3,268; 9,8; 3,500; 9,8; 3,512; 9,9; 0,000; 0,0
42,2; 3,264; 9,8; 3,500; 9,9; 3,513; 9,9; 0,000; 0,0
42,3; 3,264; 9,8; 3,500; 9,8; 3,513; 9,8; 0,000; 0,0
42,4; 3,264; 9,8; 3,500; 9,8; 3,515; 9,9; 0,000; 0,0
42,5; 3,264; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
42,6; 3,264; 9,8; 3,500; 9,8; 3,516; 9,8; 0,000; 0,0
42,7; 3,265; 9,9; 3,502; 9,9; 3,516; 9,9; 0,000; 0,0
42,8; 3,266; 9,8; 3,503; 9,8; 3,516; 9,8; 0,000; 0,0
42,9; 3,267; 9,8; 3,504; 9,8; 3,516; 9,8; 0,000; 0,0
43,0; 3,213; 12,8; 3,492; 12,9; 3,504; 12,9; 0,000; 0,0
43,1; 3,024; 19,9; 3,460; 19,9; 3,472; 19,9; 0,000; 0,0
43,2; 3,019; 19,9; 3,460; 19,9; 3,472; 19,9; 0,000; 0,0
43,3; 3,016; 19,9; 3,460; 19,9; 3,472; 19,9; 0,000; 0,0
43,4; 3,016; 19,9; 3,459; 19,9; 3,472; 19,9; 0,000; 0,0
43,5; 3,016; 19,9; 3,460; 19,9; 3,472; 19,9; 0,000; 0,0
43,6; 3,014; 19,9; 3,458; 19,9; 3,472; 19,9; 0,000; 0,0
43,7; 3,014; 19,9; 3,458; 19,9; 3,472; 19,9; 0,000; 0,0
43,8; 3,012; 19,9; 3,457; 19,9; 3,472; 19,9; 0,000; 0,0
43,9; 3,012; 19,9; 3,456; 19,9; 3,471; 19,9; 0,000; 0,0
44,0; 2,989; 21,4; 3,451; 21,4; 3,465; 21,4; 0,000; 0,0
44,1; 2,808; 29,8; 3,416; 29,8; 3,428; 29,8; 0,000; 0,0
44,2; 2,803; 29,8; 3,416; 29,8; 3,428; 29,8; 0,000; 0,0
44,3; 2,800; 29,8; 3,414; 29,8; 3,424; 29,8; 0,000; 0,0
44,4; 2,800; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
44,5; 2,799; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
44,6; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
44,7; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
44,8; 2,796; 29,8; 3,412; 29,8; 3,423; 29,8; 0,000; 0,0
44,9; 2,796; 29,8; 3,412; 29,8; 3,424; 29,8; 0,000; 0,0
45,0; 2,794; 30,1; 3,411; 30,1; 3,423; 30,1; 0,000; 0,0
45,1; 2,617; 40,0; 3,370; 40,0; 3,380; 40,0; 0,000; 0,0
45,2; 2,610; 40,0; 3,368; 40,0; 3,380; 40,0; 0,000; 0,0
45,3; 2,606; 40,0; 3,368; 40,0; 3,379; 40,0; 0,000; 0,0
45,4; 2,604; 40,0; 3,367; 40,0; 3,376; 40,0; 0,000; 0,0
45,5; 2,604; 40,0; 3,366; 40,0; 3,376; 40,0; 0,000; 0,0
45,6; 2,602; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
45,7; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
45,8; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
45,9; 2,600; 40,0; 3,364; 40,0; 3,376; 40,0; 0,000; 0,0
46,0; 2,475; 48,8; 3,330; 48,8; 3,340; 49,1; 0,000; 0,0
46,1; 2,443; 50,1; 3,324; 50,1; 3,335; 50,1; 0,000; 0,0
46,2; 2,436; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
46,3; 2,432; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
46,4; 2,430; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
46,5; 2,428; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
46,6; 2,427; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
46,7; 2,424; 50,1; 3,320; 50,1; 3,332; 50,1; 0,000; 0,0
46,8; 2,424; 50,1; 3,319; 50,1; 3,331; 50,1; 0,000; 0,0
46,9; 2,424; 50,1; 3,317; 50,1; 3,331; 50,1; 0,000; 0,0
47,0; 2,331; 57,5; 3,290; 57,5; 3,301; 57,5; 0,000; 0,0
47,1; 2,284; 59,9; 3,279; 59,8; 3,288; 59,9; 0,000; 0,0
47,2; 2,280; 59,9; 3,278; 59,8; 3,288; 59,9; 0,000; 0,0
47,3; 2,277; 59,9; 3,276; 59,9; 3,288; 59,9; 0,000; 0,0
47,4; 2,276; 59,9; 3,276; 59,8; 3,288; 59,9; 0,000; 0,0
47,5; 2,272; 59,9; 3,276; 59,8; 3,288; 59,9; 0,000; 0,0
47,6; 2,272; 59,9; 3,276; 59,8; 3,288; 59,9; 0,000; 0,0
47,7; 2,271; 59,9; 3,276; 59,8; 3,288; 59,9; 0,000; 0,0
47,8; 2,271; 59,9; 3,276; 59,9; 3,287; 59,9; 0,000; 0,0
